Type,EDI_Std_Nomenclature,AISC_Manual_Label,T_F,W,A,d,ddet,Ht,h,OD,bf,bfdet,B,b,ID,tw,twdet,twdet/2,tf,tfdet,t,tnom,tdes,kdes,kdet,k1,x,y,eo,xp,yp,bf/2tf,b/t,b/tdes,h/tw,h/tdes,D/t,Ix,Zx,Sx,rx,Iy,Zy,Sy,ry,Iz,rz,Sz,J,Cw,C,Wno,Sw1,Sw2,Sw3,Qf,Qw,ro,H,tan(α),Iw,zA,zB,zC,wA,wB,wC,SwA,SwB,SwC,SzA,SzB,SzC,rts,ho,PA,PA2,PB,PC,PD,T,WGi,WGo
HSS,HSS16X4X.188,HSS16X4X3/16,F,24.7300,6.7600,-,-,16.0000,15.5000,-,-,-,4.0000,3.4800,-,-,-,-,-,-,-,0.1875,0.1740,-,-,-,-,-,-,-,-,-,-,20.0000,-,89.0000,-,193.0000,31.7000,24.2000,5.3500,21.5000,11.7000,10.8000,1.7800,-,-,-,65.5000,-,21.1000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS14X14X.875,HSS14X14X7/8,F,149.6100,41.2000,-,-,14.0000,11.6000,-,-,-,14.0000,11.6000,-,-,-,-,-,-,-,0.8750,0.8140,-,-,-,-,-,-,-,-,-,-,14.3000,-,14.3000,-,1170.0000,201.0000,167.0000,5.3300,1170.0000,201.0000,167.0000,5.3300,-,-,-,1910.0000,-,281.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS14X14X.750,HSS14X14X3/4,F,130.3300,35.9000,-,-,14.0000,11.9000,-,-,-,14.0000,11.9000,-,-,-,-,-,-,-,0.7500,0.6980,-,-,-,-,-,-,-,-,-,-,17.0000,-,17.0000,-,1040.0000,177.0000,149.0000,5.3800,1040.0000,177.0000,149.0000,5.3800,-,-,-,1680.0000,-,246.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS14X14X.625,HSS14X14X5/8,F,110.3600,30.3000,-,-,14.0000,12.3000,-,-,-,14.0000,12.3000,-,-,-,-,-,-,-,0.6250,0.5810,-,-,-,-,-,-,-,-,-,-,21.1000,-,21.1000,-,897.0000,151.0000,128.0000,5.4400,897.0000,151.0000,128.0000,5.4400,-,-,-,1430.0000,-,208.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS14X14X.500,HSS14X14X1/2,F,89.6800,24.6000,-,-,14.0000,12.6000,-,-,-,14.0000,12.6000,-,-,-,-,-,-,-,0.5000,0.4650,-,-,-,-,-,-,-,-,-,-,27.1000,-,27.1000,-,743.0000,124.0000,106.0000,5.4900,743.0000,124.0000,106.0000,5.4900,-,-,-,1170.0000,-,170.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS14X14X.375,HSS14X14X3/8,F,68.3100,18.7000,-,-,14.0000,13.0000,-,-,-,14.0000,13.0000,-,-,-,-,-,-,-,0.3750,0.3490,-,-,-,-,-,-,-,-,-,-,37.1000,-,37.1000,-,577.0000,95.4000,82.5000,5.5500,577.0000,95.4000,82.5000,5.5500,-,-,-,900.0000,-,130.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS14X14X.313,HSS14X14X5/16,F,57.3600,15.7000,-,-,14.0000,13.1000,-,-,-,14.0000,13.1000,-,-,-,-,-,-,-,0.3125,0.2910,-,-,-,-,-,-,-,-,-,-,45.1000,-,45.1000,-,490.0000,80.5000,69.9000,5.5800,490.0000,80.5000,69.9000,5.5800,-,-,-,759.0000,-,109.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS14X10X.625,HSS14X10X5/8,F,93.3400,25.7000,-,-,14.0000,12.3000,-,-,-,10.0000,8.2600,-,-,-,-,-,-,-,0.6250,0.5810,-,-,-,-,-,-,-,-,-,-,14.2000,-,21.1000,-,687.0000,120.0000,98.2000,5.1700,407.0000,95.1000,81.5000,3.9800,-,-,-,832.0000,-,146.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS14X10X.500,HSS14X10X1/2,F,76.0700,20.9000,-,-,14.0000,12.6000,-,-,-,10.0000,8.6000,-,-,-,-,-,-,-,0.5000,0.4650,-,-,-,-,-,-,-,-,-,-,18.5000,-,27.1000,-,573.0000,98.8000,81.8000,5.2300,341.0000,78.5000,68.1000,4.0400,-,-,-,685.0000,-,120.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS14X10X.375,HSS14X10X3/8,F,58.1000,16.0000,-,-,14.0000,13.0000,-,-,-,10.0000,8.9500,-,-,-,-,-,-,-,0.3750,0.3490,-,-,-,-,-,-,-,-,-,-,25.7000,-,37.1000,-,447.0000,76.3000,63.9000,5.2900,267.0000,60.7000,53.4000,4.0900,-,-,-,528.0000,-,91.8000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS14X10X.313,HSS14X10X5/16,F,48.8600,13.4000,-,-,14.0000,13.1000,-,-,-,10.0000,9.1300,-,-,-,-,-,-,-,0.3125,0.2910,-,-,-,-,-,-,-,-,-,-,31.4000,-,45.1000,-,380.0000,64.6000,54.3000,5.3200,227.0000,51.4000,45.5000,4.1200,-,-,-,446.0000,-,77.4000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS14X10X.250,HSS14X10X1/4,F,39.4300,10.8000,-,-,14.0000,13.3000,-,-,-,10.0000,9.3000,-,-,-,-,-,-,-,0.2500,0.2330,-,-,-,-,-,-,-,-,-,-,39.9000,-,57.1000,-,310.0000,52.4000,44.3000,5.3500,186.0000,41.8000,37.2000,4.1400,-,-,-,362.0000,-,62.6000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS14X6X.625,HSS14X6X5/8,F,76.3300,21.0000,-,-,14.0000,12.3000,-,-,-,6.0000,4.2600,-,-,-,-,-,-,-,0.6250,0.5810,-,-,-,-,-,-,-,-,-,-,7.3300,-,21.1000,-,478.0000,88.7000,68.3000,4.7700,124.0000,48.4000,41.2000,2.4300,-,-,-,334.0000,-,83.7000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS14X6X.500,HSS14X6X1/2,F,62.4600,17.2000,-,-,14.0000,12.6000,-,-,-,6.0000,4.6100,-,-,-,-,-,-,-,0.5000,0.4650,-,-,-,-,-,-,-,-,-,-,9.9000,-,27.1000,-,402.0000,73.6000,57.4000,4.8400,105.0000,40.4000,35.1000,2.4800,-,-,-,279.0000,-,69.3000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS14X6X.375,HSS14X6X3/8,F,47.9000,13.2000,-,-,14.0000,13.0000,-,-,-,6.0000,4.9500,-,-,-,-,-,-,-,0.3750,0.3490,-,-,-,-,-,-,-,-,-,-,14.2000,-,37.1000,-,317.0000,57.3000,45.3000,4.9100,84.1000,31.6000,28.0000,2.5300,-,-,-,219.0000,-,53.7000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS14X6X.313,HSS14X6X5/16,F,40.3500,11.1000,-,-,14.0000,13.1000,-,-,-,6.0000,5.1300,-,-,-,-,-,-,-,0.3125,0.2910,-,-,-,-,-,-,-,-,-,-,17.6000,-,45.1000,-,271.0000,48.6000,38.7000,4.9400,72.3000,26.9000,24.1000,2.5500,-,-,-,186.0000,-,45.5000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS14X6X.250,HSS14X6X1/4,F,32.6300,8.9600,-,-,14.0000,13.3000,-,-,-,6.0000,5.3000,-,-,-,-,-,-,-,0.2500,0.2330,-,-,-,-,-,-,-,-,-,-,22.8000,-,57.1000,-,222.0000,39.6000,31.7000,4.9800,59.6000,22.0000,19.9000,2.5800,-,-,-,152.0000,-,36.9000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS14X6X.188,HSS14X6X3/16,F,24.7300,6.7600,-,-,14.0000,13.5000,-,-,-,6.0000,5.4800,-,-,-,-,-,-,-,0.1875,0.1740,-,-,-,-,-,-,-,-,-,-,31.5000,-,77.5000,-,170.0000,30.1000,24.3000,5.0100,45.9000,16.7000,15.3000,2.6100,-,-,-,116.0000,-,28.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS14X4X.625,HSS14X4X5/8,F,67.8200,18.7000,-,-,14.0000,12.3000,-,-,-,4.0000,2.2600,-,-,-,-,-,-,-,0.6250,0.5810,-,-,-,-,-,-,-,-,-,-,3.8800,-,21.1000,-,373.0000,73.1000,53.3000,4.4700,47.2000,28.5000,23.6000,1.5900,-,-,-,148.0000,-,52.6000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS14X4X.500,HSS14X4X1/2,F,55.6600,15.3000,-,-,14.0000,12.6000,-,-,-,4.0000,2.6000,-,-,-,-,-,-,-,0.5000,0.4650,-,-,-,-,-,-,-,-,-,-,5.6000,-,27.1000,-,317.0000,61.0000,45.3000,4.5500,41.2000,24.1000,20.6000,1.6400,-,-,-,127.0000,-,44.1000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS14X4X.375,HSS14X4X3/8,F,42.7900,11.8000,-,-,14.0000,13.0000,-,-,-,4.0000,2.9500,-,-,-,-,-,-,-,0.3750,0.3490,-,-,-,-,-,-,-,-,-,-,8.4600,-,37.1000,-,252.0000,47.8000,36.0000,4.6300,33.6000,19.1000,16.8000,1.6900,-,-,-,102.0000,-,34.6000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS14X4X.313,HSS14X4X5/16,F,36.1000,9.9200,-,-,14.0000,13.1000,-,-,-,4.0000,3.1300,-,-,-,-,-,-,-,0.3125,0.2910,-,-,-,-,-,-,-,-,-,-,10.7000,-,45.1000,-,216.0000,40.6000,30.9000,4.6700,29.2000,16.4000,14.6000,1.7200,-,-,-,87.7000,-,29.5000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS14X4X.250,HSS14X4X1/4,F,29.2300,8.0300,-,-,14.0000,13.3000,-,-,-,4.0000,3.3000,-,-,-,-,-,-,-,0.2500,0.2330,-,-,-,-,-,-,-,-,-,-,14.2000,-,57.1000,-,178.0000,33.2000,25.4000,4.7100,24.4000,13.5000,12.2000,1.7400,-,-,-,72.4000,-,24.1000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS14X4X.188,HSS14X4X3/16,F,22.1800,6.0600,-,-,14.0000,13.5000,-,-,-,4.0000,3.4800,-,-,-,-,-,-,-,0.1875,0.1740,-,-,-,-,-,-,-,-,-,-,20.0000,-,77.5000,-,137.0000,25.3000,19.5000,4.7400,19.0000,10.3000,9.4800,1.7700,-,-,-,55.8000,-,18.4000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS12X12X.750,HSS12X12X3/4,F,109.9100,30.3000,-,-,12.0000,9.9100,-,-,-,12.0000,9.9100,-,-,-,-,-,-,-,0.7500,0.6980,-,-,-,-,-,-,-,-,-,-,14.2000,-,14.2000,-,631.0000,127.0000,105.0000,4.5600,631.0000,127.0000,105.0000,4.5600,-,-,-,1030.0000,-,177.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS12X12X.625,HSS12X12X5/8,F,93.3400,25.7000,-,-,12.0000,10.3000,-,-,-,12.0000,10.3000,-,-,-,-,-,-,-,0.6250,0.5810,-,-,-,-,-,-,-,-,-,-,17.7000,-,17.7000,-,548.0000,109.0000,91.4000,4.6200,548.0000,109.0000,91.4000,4.6200,-,-,-,885.0000,-,151.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS12X12X.500,HSS12X12X1/2,F,76.0700,20.9000,-,-,12.0000,10.6000,-,-,-,12.0000,10.6000,-,-,-,-,-,-,-,0.5000,0.4650,-,-,-,-,-,-,-,-,-,-,22.8000,-,22.8000,-,457.0000,89.6000,76.2000,4.6800,457.0000,89.6000,76.2000,4.6800,-,-,-,728.0000,-,123.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS12X12X.375,HSS12X12X3/8,F,58.1000,16.0000,-,-,12.0000,11.0000,-,-,-,12.0000,11.0000,-,-,-,-,-,-,-,0.3750,0.3490,-,-,-,-,-,-,-,-,-,-,31.4000,-,31.4000,-,357.0000,69.2000,59.5000,4.7300,357.0000,69.2000,59.5000,4.7300,-,-,-,561.0000,-,94.6000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS12X12X.313,HSS12X12X5/16,F,48.8600,13.4000,-,-,12.0000,11.1000,-,-,-,12.0000,11.1000,-,-,-,-,-,-,-,0.3125,0.2910,-,-,-,-,-,-,-,-,-,-,38.2000,-,38.2000,-,304.0000,58.6000,50.7000,4.7600,304.0000,58.6000,50.7000,4.7600,-,-,-,474.0000,-,79.7000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS12X12X.250,HSS12X12X1/4,F,39.4300,10.8000,-,-,12.0000,11.3000,-,-,-,12.0000,11.3000,-,-,-,-,-,-,-,0.2500,0.2330,-,-,-,-,-,-,-,-,-,-,48.5000,-,48.5000,-,248.0000,47.6000,41.4000,4.7900,248.0000,47.6000,41.4000,4.7900,-,-,-,384.0000,-,64.5000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS12X12X.188,HSS12X12X3/16,F,29.8400,8.1500,-,-,12.0000,11.5000,-,-,-,12.0000,11.5000,-,-,-,-,-,-,-,0.1875,0.1740,-,-,-,-,-,-,-,-,-,-,66.0000,-,66.0000,-,189.0000,36.0000,31.5000,4.8200,189.0000,36.0000,31.5000,4.8200,-,-,-,290.0000,-,48.6000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS12X10X.500,HSS12X10X1/2,F,69.2700,19.0000,-,-,12.0000,10.6000,-,-,-,10.0000,8.6000,-,-,-,-,-,-,-,0.5000,0.4650,-,-,-,-,-,-,-,-,-,-,18.5000,-,22.8000,-,395.0000,78.8000,65.9000,4.5600,298.0000,69.6000,59.7000,3.9600,-,-,-,545.0000,-,102.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS12X10X.375,HSS12X10X3/8,F,53.0000,14.6000,-,-,12.0000,11.0000,-,-,-,10.0000,8.9500,-,-,-,-,-,-,-,0.3750,0.3490,-,-,-,-,-,-,-,-,-,-,25.7000,-,31.4000,-,310.0000,61.1000,51.6000,4.6100,234.0000,54.0000,46.9000,4.0100,-,-,-,421.0000,-,78.3000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS12X10X.313,HSS12X10X5/16,F,44.6000,12.2000,-,-,12.0000,11.1000,-,-,-,10.0000,9.1300,-,-,-,-,-,-,-,0.3125,0.2910,-,-,-,-,-,-,-,-,-,-,31.4000,-,38.2000,-,264.0000,51.7000,44.0000,4.6400,200.0000,45.7000,40.0000,4.0400,-,-,-,356.0000,-,66.1000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS12X10X.250,HSS12X10X1/4,F,36.0300,9.9000,-,-,12.0000,11.3000,-,-,-,10.0000,9.3000,-,-,-,-,-,-,-,0.2500,0.2330,-,-,-,-,-,-,-,-,-,-,39.9000,-,48.5000,-,216.0000,42.1000,36.0000,4.6700,164.0000,37.2000,32.7000,4.0700,-,-,-,289.0000,-,53.5000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS12X8X.625,HSS12X8X5/8,F,76.3300,21.0000,-,-,12.0000,10.3000,-,-,-,8.0000,6.2600,-,-,-,-,-,-,-,0.6250,0.5810,-,-,-,-,-,-,-,-,-,-,10.8000,-,17.7000,-,397.0000,82.1000,66.1000,4.3400,210.0000,61.9000,52.5000,3.1600,-,-,-,454.0000,-,97.7000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS12X8X.500,HSS12X8X1/2,F,62.4600,17.2000,-,-,12.0000,10.6000,-,-,-,8.0000,6.6000,-,-,-,-,-,-,-,0.5000,0.4650,-,-,-,-,-,-,-,-,-,-,14.2000,-,22.8000,-,333.0000,68.1000,55.6000,4.4100,178.0000,51.5000,44.4000,3.2100,-,-,-,377.0000,-,80.4000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS12X8X.375,HSS12X8X3/8,F,47.9000,13.2000,-,-,12.0000,11.0000,-,-,-,8.0000,6.9500,-,-,-,-,-,-,-,0.3750,0.3490,-,-,-,-,-,-,-,-,-,-,19.9000,-,31.4000,-,262.0000,53.0000,43.7000,4.4700,140.0000,40.1000,35.1000,3.2700,-,-,-,293.0000,-,62.1000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS12X8X.313,HSS12X8X5/16,F,40.3500,11.1000,-,-,12.0000,11.1000,-,-,-,8.0000,7.1300,-,-,-,-,-,-,-,0.3125,0.2910,-,-,-,-,-,-,-,-,-,-,24.5000,-,38.2000,-,224.0000,44.9000,37.4000,4.5000,120.0000,34.1000,30.1000,3.2900,-,-,-,248.0000,-,52.4000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS12X8X.250,HSS12X8X1/4,F,32.6300,8.9600,-,-,12.0000,11.3000,-,-,-,8.0000,7.3000,-,-,-,-,-,-,-,0.2500,0.2330,-,-,-,-,-,-,-,-,-,-,31.3000,-,48.5000,-,184.0000,36.6000,30.6000,4.5300,98.8000,27.8000,24.7000,3.3200,-,-,-,202.0000,-,42.5000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS12X8X.188,HSS12X8X3/16,F,24.7300,6.7600,-,-,12.0000,11.5000,-,-,-,8.0000,7.4800,-,-,-,-,-,-,-,0.1875,0.1740,-,-,-,-,-,-,-,-,-,-,43.0000,-,66.0000,-,140.0000,27.8000,23.4000,4.5600,75.7000,21.1000,18.9000,3.3500,-,-,-,153.0000,-,32.2000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS12X6X.625,HSS12X6X5/8,F,67.8200,18.7000,-,-,12.0000,10.3000,-,-,-,6.0000,4.2600,-,-,-,-,-,-,-,0.6250,0.5810,-,-,-,-,-,-,-,-,-,-,7.3300,-,17.7000,-,321.0000,68.8000,53.4000,4.1400,107.0000,42.1000,35.5000,2.3900,-,-,-,271.0000,-,71.1000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS12X6X.500,HSS12X6X1/2,F,55.6600,15.3000,-,-,12.0000,10.6000,-,-,-,6.0000,4.6100,-,-,-,-,-,-,-,0.5000,0.4650,-,-,-,-,-,-,-,-,-,-,9.9000,-,22.8000,-,271.0000,57.4000,45.2000,4.2100,91.1000,35.2000,30.4000,2.4400,-,-,-,227.0000,-,59.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS12X6X.375,HSS12X6X3/8,F,42.7900,11.8000,-,-,12.0000,11.0000,-,-,-,6.0000,4.9500,-,-,-,-,-,-,-,0.3750,0.3490,-,-,-,-,-,-,-,-,-,-,14.2000,-,31.4000,-,215.0000,44.8000,35.9000,4.2800,72.9000,27.7000,24.3000,2.4900,-,-,-,178.0000,-,45.8000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS12X6X.313,HSS12X6X5/16,F,36.1000,9.9200,-,-,12.0000,11.1000,-,-,-,6.0000,5.1300,-,-,-,-,-,-,-,0.3125,0.2910,-,-,-,-,-,-,-,-,-,-,17.6000,-,38.2000,-,184.0000,38.1000,30.7000,4.3100,62.8000,23.6000,20.9000,2.5200,-,-,-,152.0000,-,38.8000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS12X6X.250,HSS12X6X1/4,F,29.2300,8.0300,-,-,12.0000,11.3000,-,-,-,6.0000,5.3000,-,-,-,-,-,-,-,0.2500,0.2330,-,-,-,-,-,-,-,-,-,-,22.8000,-,48.5000,-,151.0000,31.1000,25.2000,4.3400,51.9000,19.3000,17.3000,2.5400,-,-,-,124.0000,-,31.6000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS12X6X.188,HSS12X6X3/16,F,22.1800,6.0600,-,-,12.0000,11.5000,-,-,-,6.0000,5.4800,-,-,-,-,-,-,-,0.1875,0.1740,-,-,-,-,-,-,-,-,-,-,31.5000,-,66.0000,-,116.0000,23.7000,19.4000,4.3800,40.0000,14.7000,13.3000,2.5700,-,-,-,94.6000,-,24.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS12X4X.625,HSS12X4X5/8,F,59.3200,16.4000,-,-,12.0000,10.3000,-,-,-,4.0000,2.2600,-,-,-,-,-,-,-,0.6250,0.5810,-,-,-,-,-,-,-,-,-,-,3.8800,-,17.7000,-,245.0000,55.5000,40.8000,3.8700,40.4000,24.5000,20.2000,1.5700,-,-,-,122.0000,-,44.6000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS12X4X.500,HSS12X4X1/2,F,48.8500,13.5000,-,-,12.0000,10.6000,-,-,-,4.0000,2.6000,-,-,-,-,-,-,-,0.5000,0.4650,-,-,-,-,-,-,-,-,-,-,5.6000,-,22.8000,-,210.0000,46.7000,34.9000,3.9500,35.3000,20.9000,17.7000,1.6200,-,-,-,105.0000,-,37.5000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS12X4X.375,HSS12X4X3/8,F,37.6900,10.4000,-,-,12.0000,11.0000,-,-,-,4.0000,2.9500,-,-,-,-,-,-,-,0.3750,0.3490,-,-,-,-,-,-,-,-,-,-,8.4600,-,31.4000,-,168.0000,36.7000,28.0000,4.0200,28.9000,16.6000,14.5000,1.6700,-,-,-,84.1000,-,29.5000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS12X4X.313,HSS12X4X5/16,F,31.8400,8.7600,-,-,12.0000,11.1000,-,-,-,4.0000,3.1300,-,-,-,-,-,-,-,0.3125,0.2910,-,-,-,-,-,-,-,-,-,-,10.7000,-,38.2000,-,144.0000,31.3000,24.1000,4.0600,25.2000,14.2000,12.6000,1.7000,-,-,-,72.4000,-,25.2000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS12X4X.250,HSS12X4X1/4,F,25.8200,7.1000,-,-,12.0000,11.3000,-,-,-,4.0000,3.3000,-,-,-,-,-,-,-,0.2500,0.2330,-,-,-,-,-,-,-,-,-,-,14.2000,-,48.5000,-,119.0000,25.6000,19.9000,4.1000,21.0000,11.7000,10.5000,1.7200,-,-,-,59.8000,-,20.6000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS12X4X.188,HSS12X4X3/16,F,19.6300,5.3700,-,-,12.0000,11.5000,-,-,-,4.0000,3.4800,-,-,-,-,-,-,-,0.1875,0.1740,-,-,-,-,-,-,-,-,-,-,20.0000,-,66.0000,-,91.8000,19.6000,15.3000,4.1300,16.4000,9.0000,8.2000,1.7500,-,-,-,46.1000,-,15.7000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS12X3-1/2X.375,HSS12X3-1/2X3/8,F,36.4100,10.0000,-,-,12.0000,11.0000,-,-,-,3.5000,2.4500,-,-,-,-,-,-,-,0.3750,0.3490,-,-,-,-,-,-,-,-,-,-,7.0300,-,31.4000,-,156.0000,34.7000,26.0000,3.9400,21.3000,14.0000,12.2000,1.4600,-,-,-,64.7000,-,25.5000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HSS,HSS12X3-1/2X.313,HSS12X3-1/2X5/16,F,30.7800,8.4600,-,-,12.0000,11.1000,-,-,-,3.5000,2.6300,-,-,-,-,-,-,-,0.3125,0.2910,-,-,-,-,-,-,-,-,-,-,9.0300,-,38.2000,-,134.0000,29.6000,22.4000,3.9800,18.6000,12.1000,10.6000,1.4800,-,-,-,56.0000,-,21.8000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
